Airline name ,Travel Time,Number of Stoppage(s),Ticket price(Dollar),Departure Airport,Departure Time,1st Stoppage Waiting Time,1st Stoppage,2nd Stoppage Waiting Time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date
Multiple,20:45:00,1,1521.0,EWR,18:15:00,11h 55m,ZRH,,,,,,21:00:00,04-08
Lufthansa,11:20:00,1,1522.0,EWR,17:40:00,2h 0m,BER,,,,,,11:00:00,04-08
Multiple,11:20:00,1,1522.0,EWR,17:40:00,2h 0m,BER,,,,,,11:00:00,04-08
United,11:20:00,1,1522.0,EWR,17:40:00,2h 0m,BER,,,,,,11:00:00,04-08
Multiple,12:20:00,1,1522.0,EWR,17:40:00,3h 0m,BER,,,,,,12:00:00,04-08
Multiple,14:20:00,1,1522.0,EWR,17:40:00,5h 0m,BER,,,,,,14:00:00,04-08
Multiple,17:20:00,1,1522.0,EWR,17:40:00,8h 0m,BER,,,,,,17:00:00,04-08
Multiple,19:20:00,1,1522.0,EWR,17:40:00,10h 0m,BER,,,,,,19:00:00,04-08
Delta,21:10:00,1,1522.0,JFK,16:30:00,12h 20m,CDG,,,,,,19:40:00,04-08
Multiple,10:20:00,1,1523.0,EWR,17:55:00,1h 35m,AMS,,,,,,10:15:00,04-08
Lufthansa,10:20:00,1,1523.0,EWR,17:55:00,1h 35m,AMS,,,,,,10:15:00,04-08
Multiple,12:40:00,1,1523.0,EWR,17:55:00,3h 55m,AMS,,,,,,12:35:00,04-08
Multiple,17:5:00,1,1523.0,EWR,17:55:00,8h 20m,AMS,,,,,,17:00:00,04-08
Multiple,18:45:00,1,1523.0,EWR,17:55:00,10h 0m,AMS,,,,,,18:40:00,04-08
Multiple,12:40:00,1,1523.0,EWR,17:45:00,3h 5m,FCO,,,,,,12:25:00,04-08
Multiple,14:45:00,1,1523.0,EWR,17:45:00,5h 10m,FCO,,,,,,14:30:00,04-08
United,14:45:00,1,1523.0,EWR,17:45:00,5h 10m,FCO,,,,,,14:30:00,04-08
Multiple,17:40:00,1,1523.0,EWR,17:45:00,8h 5m,FCO,,,,,,17:25:00,04-08
Multiple,20:50:00,1,1523.0,EWR,17:45:00,11h 15m,FCO,,,,,,20:35:00,04-08
United,21:5:00,1,1523.0,EWR,06:30:00,12h 20m,BOS,,,,,,09:35:00,04-08
Finnair,32:43:00,1,1523.0,JFK,16:17:00,22h 0m,CLT,,,,,,07:00:00,04-09
American,,1,1316.5446028513238,,,,,,,,,,,
American,14:50:00,1,692.0,,22:05:00,5h 30m,,,,,,,18:55:00,
American,11:55:00,1,760.0,LGA,19:30:00,1h 22m,ORD,,,,,CDG,13:25:00,04-08
American,12:44:00,1,760.0,LGA,18:41:00,2h 11m,ORD,,,,,CDG,13:25:00,04-08
American,13:48:00,1,760.0,LGA,17:37:00,3h 14m,ORD,,,,,CDG,13:25:00,04-08
American,13:56:00,1,760.0,JFK,17:29:00,3h 13m,ORD,,,,,CDG,13:25:00,04-08
American,14:25:00,1,760.0,EWR,17:00:00,3h 58m,ORD,,,,,CDG,13:25:00,04-08
American,14:56:00,1,760.0,LGA,16:29:00,4h 20m,ORD,,,,,CDG,13:25:00,04-08
British,16:55:00,1,760.0,LGA,14:30:00,6h 16m,ORD,,,,,CDG,13:25:00,04-08
British,17:55:00,1,760.0,LGA,13:30:00,7h 22m,ORD,,,,,CDG,13:25:00,04-08
That's 6% off the retail price,11:55:00,1,774.0,LGA,19:30:00,1h 22m,ORD,,,,,CDG,13:25:00,04-08
American,13:48:00,1,774.0,LGA,17:37:00,3h 14m,ORD,,,,,CDG,13:25:00,04-08
American,,1,1316.5446028513238,LGA,,Sign in,You're guaranteed to get one of these airlines:,,,,,-,,04-10
Aer Lingus,16:40:00,1,839.0,LGA,10:45:00,3h 11m,DFW,,,,,CDG,09:25:00,04-08
Lufthansa,18:5:00,1,839.0,LGA,09:20:00,4h 32m,DFW,,,,,CDG,09:25:00,04-08
United,10:35:00,1,1145.0,JFK,16:55:00,2h 10m,DUB,,,,,CDG,09:30:00,04-08
United,7:15:00,1,1610.0,EWR,18:30:00,,,,,,,CDG,07:45:00,04-08
United,10:45:00,1,1610.0,LGA,17:35:00,2h 35m,YUL,,,,,CDG,10:20:00,04-08
Air Canada,10:45:00,1,1610.0,LGA,17:35:00,2h 35m,YUL,,,,,CDG,10:20:00,04-08
United,10:45:00,1,1610.0,EWR,17:35:00,2h 31m,YUL,,,,,CDG,10:20:00,04-08
United,10:45:00,1,1610.0,EWR,17:35:00,2h 31m,YUL,,,,,CDG,10:20:00,04-08
United,12:40:00,1,1610.0,EWR,15:40:00,4h 26m,YUL,,,,,CDG,10:20:00,04-08
United,12:40:00,1,1610.0,EWR,15:40:00,4h 26m,YUL,,,,,CDG,10:20:00,04-08
Multiple,13:5:00,1,1610.0,LGA,15:15:00,4h 55m,YUL,,,,,CDG,10:20:00,04-08
Air Canada,13:5:00,1,1610.0,LGA,15:15:00,4h 55m,YUL,,,,,CDG,10:20:00,04-08
United,13:50:00,1,1610.0,EWR,14:30:00,5h 33m,YUL,,,,,CDG,10:20:00,04-08
Air Canada,13:50:00,1,1610.0,EWR,14:30:00,5h 33m,YUL,,,,,CDG,10:20:00,04-08
United,15:15:00,1,1610.0,LGA,13:05:00,7h 5m,YUL,,,,,CDG,10:20:00,04-08
Air Canada,15:15:00,1,1610.0,LGA,13:05:00,7h 5m,YUL,,,,,CDG,10:20:00,04-08
United,15:35:00,1,1610.0,JFK,12:45:00,7h 25m,YUL,,,,,CDG,10:20:00,04-08
Air Canada,15:35:00,1,1610.0,JFK,12:45:00,7h 25m,YUL,,,,,CDG,10:20:00,04-08
United,17:10:00,1,1610.0,EWR,11:10:00,8h 56m,YUL,,,,,CDG,10:20:00,04-08
Air Canada,17:10:00,1,1610.0,EWR,11:10:00,8h 56m,YUL,,,,,CDG,10:20:00,04-08
Multiple,17:35:00,1,1610.0,LGA,10:45:00,9h 25m,YUL,,,,,CDG,10:20:00,04-08
United,17:35:00,1,1610.0,LGA,10:45:00,9h 25m,YUL,,,,,CDG,10:20:00,04-08
Air Canada,19:20:00,1,1610.0,EWR,09:00:00,10h 44m,YUL,,,,,CDG,10:20:00,04-08
United,19:35:00,1,1610.0,LGA,08:45:00,11h 25m,YUL,,,,,CDG,10:20:00,04-08
United,28:5:00,1,1610.0,LGA,21:00:00,19h 50m,YUL,,,,,CDG,07:05:00,04-09
United,10:9:00,1,1614.0,LGA,14:46:00,1h 0m,IAD,,,,,CDG,06:55:00,04-08
United,12:10:00,1,1614.0,EWR,15:10:00,1h 28m,ORD,,,,,CDG,09:20:00,04-08
United,12:15:00,1,1614.0,LGA,15:05:00,1h 32m,ORD,,,,,CDG,09:20:00,04-08
United,13:20:00,1,1614.0,LGA,14:00:00,2h 27m,ORD,,,,,CDG,09:20:00,04-08
United,13:36:00,1,1614.0,LGA,11:19:00,4h 27m,IAD,,,,,CDG,06:55:00,04-08
United,14:10:00,1,1614.0,EWR,13:10:00,3h 34m,ORD,,,,,CDG,09:20:00,04-08
United,14:20:00,1,1614.0,LGA,13:00:00,3h 27m,ORD,,,,,CDG,09:20:00,04-08
United,14:25:00,1,1614.0,EWR,10:30:00,5h 32m,IAD,,,,,CDG,06:55:00,04-08
United,14:36:00,1,1614.0,LGA,10:19:00,5h 30m,IAD,,,,,CDG,06:55:00,04-08
United,15:51:00,1,1614.0,EWR,11:29:00,5h 15m,ORD,,,,,CDG,09:20:00,04-08
United,16:10:00,1,1614.0,LGA,11:10:00,5h 17m,ORD,,,,,CDG,09:20:00,04-08
United,17:3:00,1,1614.0,EWR,10:17:00,6h 23m,ORD,,,,,CDG,09:20:00,04-08
United,17:20:00,1,1614.0,LGA,10:00:00,6h 37m,ORD,,,,,CDG,09:20:00,04-08
United,17:55:00,1,1614.0,LGA,07:00:00,8h 56m,IAD,,,,,CDG,06:55:00,04-08
United,18:20:00,1,1614.0,LGA,09:00:00,7h 37m,ORD,,,,,CDG,09:20:00,04-08
United,18:31:00,1,1614.0,EWR,06:24:00,9h 47m,IAD,,,,,CDG,06:55:00,04-08
United,18:55:00,1,1614.0,LGA,06:00:00,9h 56m,IAD,,,,,CDG,06:55:00,04-08
United,19:20:00,1,1614.0,LGA,08:00:00,8h 37m,ORD,,,,,CDG,09:20:00,04-08
United,19:35:00,1,1614.0,EWR,07:45:00,8h 54m,ORD,,,,,CDG,09:20:00,04-08
United,9:55:00,1,1615.0,LGA,16:55:00,1h 6m,YYZ,,,,,CDG,08:50:00,04-08
United,9:55:00,1,1615.0,LGA,16:55:00,1h 6m,YYZ,,,,,CDG,08:50:00,04-08
Air Canada,10:35:00,1,1615.0,EWR,16:15:00,1h 44m,YYZ,,,,,CDG,08:50:00,04-08
Multiple,10:35:00,1,1615.0,EWR,16:15:00,1h 44m,YYZ,,,,,CDG,08:50:00,04-08
United,10:44:00,1,1615.0,EWR,16:06:00,1h 36m,YYZ,,,,,CDG,08:50:00,04-08
United,10:44:00,1,1615.0,EWR,16:06:00,1h 36m,YYZ,,,,,CDG,08:50:00,04-08
Air Canada,11:5:00,1,1615.0,LGA,15:45:00,2h 16m,YYZ,,,,,CDG,08:50:00,04-08
Multiple,11:5:00,1,1615.0,LGA,15:45:00,2h 16m,YYZ,,,,,CDG,08:50:00,04-08
United,11:44:00,1,1615.0,EWR,15:06:00,2h 36m,YYZ,,,,,CDG,08:50:00,04-08
United,11:44:00,1,1615.0,EWR,15:06:00,2h 36m,YYZ,,,,,CDG,08:50:00,04-08
United,12:50:00,1,1615.0,LGA,14:00:00,4h 1m,YYZ,,,,,CDG,08:50:00,04-08
Air Canada,12:50:00,1,1615.0,LGA,14:00:00,4h 1m,YYZ,,,,,CDG,08:50:00,04-08
Air Canada,13:25:00,1,1615.0,JFK,13:25:00,4h 35m,YYZ,,,,,CDG,08:50:00,04-08
United,13:25:00,1,1615.0,JFK,13:25:00,4h 35m,YYZ,,,,,CDG,08:50:00,04-08
Air Canada,13:50:00,1,1615.0,EWR,13:00:00,4h 53m,YYZ,,,,,CDG,08:50:00,04-08
Air Canada,14:25:00,1,1615.0,LGA,12:25:00,5h 36m,YYZ,,,,,CDG,08:50:00,04-08
United,14:25:00,1,1615.0,LGA,12:25:00,5h 36m,YYZ,,,,,CDG,08:50:00,04-08
United,14:53:00,1,1615.0,EWR,11:57:00,5h 52m,YYZ,,,,,CDG,08:50:00,04-08
United,15:25:00,1,1615.0,LGA,11:25:00,6h 36m,YYZ,,,,,CDG,08:50:00,04-08
Multiple,15:55:00,1,1615.0,EWR,10:55:00,7h 4m,YYZ,,,,,CDG,08:50:00,04-08
United,16:15:00,1,1615.0,LGA,10:35:00,7h 20m,YYZ,,,,,CDG,08:50:00,04-08
United,17:3:00,1,1615.0,EWR,09:47:00,7h 57m,YYZ,,,,,CDG,08:50:00,04-08
Multiple,17:30:00,1,1615.0,EWR,09:20:00,8h 39m,YYZ,,,,,CDG,08:50:00,04-08
United,18:15:00,1,1615.0,LGA,08:35:00,9h 26m,YYZ,,,,,CDG,08:50:00,04-08
Air Canada,18:49:00,1,1615.0,EWR,08:01:00,9h 44m,YYZ,,,,,CDG,08:50:00,04-08
Multiple,19:21:00,1,1615.0,LGA,07:29:00,10h 32m,YYZ,,,,,CDG,08:50:00,04-08
SWISS,29:35:00,1,1615.0,EWR,21:15:00,20h 44m,YYZ,,,,,CDG,08:50:00,04-09
Multiple,19:0:00,1,1625.0,EWR,21:55:00,10h 0m,OPO,,,,,ORY,22:55:00,04-08
SWISS,10:25:00,1,1627.0,EWR,21:50:00,1h 20m,ZRH,,,,,CDG,14:15:00,04-08
Multiple,10:25:00,1,1627.0,EWR,21:50:00,1h 20m,ZRH,,,,,CDG,14:15:00,04-08
SWISS,10:30:00,1,1627.0,JFK,16:30:00,1h 15m,ZRH,,,,,CDG,09:00:00,04-08
Multiple,10:30:00,1,1627.0,JFK,16:30:00,1h 15m,ZRH,,,,,CDG,09:00:00,04-08
Multiple,11:20:00,1,1627.0,JFK,20:55:00,2h 5m,ZRH,,,,,CDG,14:15:00,04-08
SWISS,11:20:00,1,1627.0,JFK,20:55:00,2h 5m,ZRH,,,,,CDG,14:15:00,04-08
Multiple,14:0:00,1,1627.0,EWR,18:15:00,4h 40m,ZRH,,,,,CDG,14:15:00,04-08
Multiple,14:0:00,1,1627.0,EWR,18:15:00,4h 40m,ZRH,,,,,CDG,14:15:00,04-08
Multiple,15:25:00,1,1627.0,EWR,21:50:00,6h 20m,ZRH,,,,,CDG,19:15:00,04-08
Multiple,15:45:00,1,1627.0,JFK,16:30:00,6h 40m,ZRH,,,,,CDG,14:15:00,04-08
Multiple,16:20:00,1,1627.0,JFK,20:55:00,7h 5m,ZRH,,,,,CDG,19:15:00,04-08
Multiple,18:40:00,1,1627.0,EWR,21:50:00,9h 40m,ZRH,,,,,CDG,22:30:00,04-08
Multiple,19:0:00,1,1627.0,EWR,18:15:00,9h 40m,ZRH,,,,,CDG,19:15:00,04-08
United,19:35:00,1,1627.0,JFK,20:55:00,10h 25m,ZRH,,,,,CDG,22:30:00,04-08
Lufthansa,11:55:00,1,1628.0,EWR,17:30:00,2h 10m,MUC,,,,,CDG,11:25:00,04-08
Lufthansa,11:55:00,1,1628.0,EWR,17:30:00,2h 10m,MUC,,,,,CDG,11:25:00,04-08
Multiple,11:55:00,1,1628.0,EWR,17:30:00,2h 10m,MUC,,,,,CDG,11:25:00,04-08
United,12:0:00,1,1628.0,JFK,17:25:00,2h 30m,MUC,,,,,CDG,11:25:00,04-08
Multiple,12:0:00,1,1628.0,JFK,17:25:00,2h 30m,MUC,,,,,CDG,11:25:00,04-08
United,12:0:00,1,1628.0,JFK,17:25:00,2h 30m,MUC,,,,,CDG,11:25:00,04-08
Multiple,14:40:00,1,1628.0,EWR,20:30:00,5h 20m,MUC,,,,,CDG,17:10:00,04-08
Multiple,14:40:00,1,1628.0,EWR,20:30:00,5h 20m,MUC,,,,,CDG,17:10:00,04-08
American,17:45:00,1,1628.0,JFK,17:25:00,8h 15m,MUC,,,,,CDG,17:10:00,04-08
Finnair,18:35:00,1,1628.0,EWR,20:30:00,9h 15m,MUC,,,,,CDG,21:05:00,04-08
Multiple,7:25:00,1,1628.0,JFK,17:30:00,,,,,,,CDG,06:55:00,04-08
Multiple,7:25:00,1,1628.0,JFK,17:30:00,,,,,,,CDG,06:55:00,04-08
Multiple,13:5:00,1,1630.0,EWR,20:45:00,4h 5m,LIS,,,,,ORY,15:50:00,04-08
Multiple,16:10:00,1,1630.0,EWR,20:45:00,7h 10m,LIS,,,,,ORY,18:55:00,04-08
American,17:30:00,1,1630.0,EWR,20:45:00,8h 30m,LIS,,,,,ORY,20:15:00,04-08
Austrian,18:55:00,1,1630.0,EWR,20:45:00,9h 55m,LIS,,,,,ORY,21:40:00,04-08
Multiple,17:42:00,1,1632.0,EWR,13:43:00,7h 11m,ORD,,,,,CDG,13:25:00,04-08
Multiple,11:30:00,1,1633.0,JFK,21:35:00,1h 5m,VIE,,,,,CDG,15:05:00,04-08
Multiple,11:30:00,1,1633.0,JFK,21:35:00,1h 5m,VIE,,,,,CDG,15:05:00,04-08
Multiple,15:25:00,1,1633.0,EWR,17:40:00,5h 15m,VIE,,,,,CDG,15:05:00,04-08
Multiple,15:50:00,1,1633.0,JFK,21:35:00,5h 20m,VIE,,,,,CDG,19:25:00,04-08
American,18:55:00,1,1633.0,JFK,21:35:00,8h 25m,VIE,,,,,CDG,22:30:00,04-08
British,19:45:00,1,1633.0,EWR,17:40:00,9h 30m,VIE,,,,,CDG,19:25:00,04-08
Multiple,12:30:00,1,1640.0,JFK,19:05:00,3h 10m,MAD,,,,,ORY,13:35:00,04-08
United,7:25:00,1,1642.0,JFK,17:30:00,,,,,,,CDG,06:55:00,04-08
Lufthansa,10:25:00,1,1646.0,JFK,15:55:00,1h 25m,FRA,,,,,CDG,08:20:00,04-08
Multiple,10:25:00,1,1646.0,JFK,15:55:00,1h 25m,FRA,,,,,CDG,08:20:00,04-08
United,10:35:00,1,1646.0,EWR,18:10:00,1h 50m,FRA,,,,,CDG,10:45:00,04-08
Lufthansa,10:35:00,1,1646.0,EWR,18:10:00,1h 50m,FRA,,,,,CDG,10:45:00,04-08
Multiple,10:35:00,1,1646.0,EWR,18:10:00,1h 50m,FRA,,,,,CDG,10:45:00,04-08
United,11:50:00,1,1646.0,JFK,15:55:00,2h 50m,FRA,,,,,CDG,09:45:00,04-08
Lufthansa,11:50:00,1,1646.0,JFK,15:55:00,2h 50m,FRA,,,,,CDG,09:45:00,04-08
Multiple,11:50:00,1,1646.0,JFK,15:55:00,2h 50m,FRA,,,,,CDG,09:45:00,04-08
United,12:5:00,1,1646.0,EWR,19:30:00,3h 10m,FRA,,,,,CDG,13:35:00,04-08
Lufthansa,12:5:00,1,1646.0,EWR,19:30:00,3h 10m,FRA,,,,,CDG,13:35:00,04-08
Multiple,12:5:00,1,1646.0,EWR,19:30:00,3h 10m,FRA,,,,,CDG,13:35:00,04-08
United,12:50:00,1,1646.0,JFK,15:55:00,3h 50m,FRA,,,,,CDG,10:45:00,04-08
Lufthansa,12:50:00,1,1646.0,JFK,15:55:00,3h 50m,FRA,,,,,CDG,10:45:00,04-08
Multiple,12:50:00,1,1646.0,JFK,15:55:00,3h 50m,FRA,,,,,CDG,10:45:00,04-08
United,13:25:00,1,1646.0,EWR,18:10:00,4h 40m,FRA,,,,,CDG,13:35:00,04-08
Lufthansa,13:25:00,1,1646.0,EWR,18:10:00,4h 40m,FRA,,,,,CDG,13:35:00,04-08
Multiple,13:25:00,1,1646.0,EWR,18:10:00,4h 40m,FRA,,,,,CDG,13:35:00,04-08
United,13:40:00,1,1646.0,JFK,21:50:00,4h 30m,FRA,,,,,CDG,17:30:00,04-08
United,13:40:00,1,1646.0,EWR,21:50:00,4h 30m,FRA,,,,,CDG,17:30:00,04-08
United,13:40:00,1,1646.0,EWR,21:50:00,4h 30m,FRA,,,,,CDG,17:30:00,04-08
Multiple,13:40:00,1,1646.0,JFK,21:50:00,4h 30m,FRA,,,,,CDG,17:30:00,04-08
Multiple,15:40:00,1,1646.0,JFK,15:55:00,6h 40m,FRA,,,,,CDG,13:35:00,04-08
Multiple,16:0:00,1,1646.0,EWR,19:30:00,7h 5m,FRA,,,,,CDG,17:30:00,04-08
Multiple,17:20:00,1,1646.0,EWR,18:10:00,8h 35m,FRA,,,,,CDG,17:30:00,04-08
British,17:35:00,1,1646.0,EWR,21:50:00,8h 25m,FRA,,,,,CDG,21:25:00,04-08
SWISS,17:35:00,1,1646.0,JFK,21:50:00,8h 25m,FRA,,,,,CDG,21:25:00,04-08
,17:42:00,1,1646.0,EWR,13:43:00,7h 11m,ORD,,,,,CDG,13:25:00,04-08
,10:25:00,1,1648.0,EWR,21:50:00,1h 20m,ZRH,,,,,CDG,14:15:00,04-08
Multiple,39:42:00,2,1140.0,DAC,06:35:00,1h 55m,IST,12h 40m,IAH,,,LAS,09:17:00,
Multiple,41:32:00,2,1140.0,DAC,06:35:00,1h 55m,IST,14h 30m,IAH,,,LAS,11:07:00,
Multiple,43:41:00,2,1217.0,DAC,06:35:00,1h 55m,IST,16h 40m,IAH,,,LAS,13:16:00,
Multiple,28:27:00,2,1486.0,DAC,06:35:00,2h 5m,IST,2h 8m,ORD,,,LAS,22:02:00,
Multiple,62:38:00,2,1491.0,DAC,06:35:00,20h 0m,IST,18h 45m,LAX,,,LAS,08:13:00,
Qatar,44:13:00,2,1500.0,DAC,10:50:00,18h 25m,DOH,2h 50m,LAX,,,LAS,18:03:00,04-08
Qatar,49:33:00,2,1500.0,DAC,05:30:00,23h 45m,DOH,2h 50m,LAX,,,LAS,18:03:00,04-08
Multiple,39:39:00,2,1501.0,DAC,06:35:00,2h 5m,IST,13h 25m,ORD,,,LAS,09:14:00,04-08
Multiple,45:23:00,2,1501.0,DAC,06:35:00,1h 0m,IST,20h 50m,LAX,,,LAS,14:58:00,04-08
Multiple,31:45:00,2,1538.0,DAC,20:55:00,2h 30m,AUH,4h 53m,ORD,,,LAS,15:40:00,04-08
Multiple,35:22:00,2,1538.0,DAC,20:55:00,2h 30m,AUH,8h 40m,ORD,,,LAS,19:17:00,04-08
Etihad,37:42:00,2,1538.0,DAC,20:55:00,9h 30m,AUH,2h 35m,JFK,,,LAS,21:37:00,04-08
Etihad,37:42:00,2,1538.0,DAC,20:55:00,3h 0m,AUH,9h 5m,JFK,,,LAS,21:37:00,04-08
Multiple,30:24:00,2,1546.0,DAC,06:35:00,1h 0m,IST,5h 47m,LAX,,,LAS,23:59:00,
Multiple,48:24:00,2,1546.0,DAC,06:35:00,20h 0m,IST,4h 27m,LAX,,,LAS,17:59:00,04-08
Multiple,39:55:00,2,1552.0,DAC,06:35:00,1h 0m,IST,15h 20m,LAX,,,LAS,09:30:00,04-08
Multiple,48:24:00,2,1552.0,DAC,06:35:00,1h 0m,IST,23h 47m,LAX,,,LAS,17:59:00,04-08
Multiple,49:38:00,2,1557.0,DAC,20:55:00,2h 30m,AUH,22h 50m,ORD,,,LAS,09:33:00,04-09
Multiple,50:18:00,2,1563.0,DAC,01:40:00,4h 25m,DXB,23h 30m,LAX,,,LAS,14:58:00,04-08
Turkish,28:27:00,2,1582.0,DAC,06:35:00,2h 5m,IST,2h 8m,ORD,,,LAS,22:02:00,
Multiple,27:14:00,2,1594.0,DAC,06:35:00,1h 0m,IST,2h 20m,SFO,,,LAS,20:49:00,
Multiple,64:0:00,2,1608.0,DAC,10:50:00,18h 25m,DOH,21h 45m,LHR,,,LAS,13:50:00,04-09
Multiple,64:0:00,2,1608.0,DAC,10:50:00,19h 20m,DOH,20h 50m,LHR,,,LAS,13:50:00,04-09
Multiple,43:4:00,2,1609.0,DAC,06:35:00,1h 0m,IST,18h 27m,LAX,,,LAS,12:39:00,04-08
British,64:0:00,2,1631.0,DAC,10:50:00,18h 25m,DOH,21h 45m,LHR,,,LAS,13:50:00,04-09
British,64:0:00,2,1631.0,DAC,10:50:00,19h 20m,DOH,20h 50m,LHR,,,LAS,13:50:00,04-09
Qatar,44:2:00,2,1635.0,DAC,05:30:00,17h 20m,DOH,2h 1m,DFW,,,LAS,12:32:00,04-08
Qatar,45:43:00,2,1635.0,DAC,05:30:00,17h 20m,DOH,3h 41m,DFW,,,LAS,14:13:00,04-08
Qatar,50:24:00,2,1635.0,DAC,05:30:00,23h 40m,DOH,1h 44m,DFW,,,LAS,18:54:00,04-08
Qatar,50:24:00,2,1635.0,DAC,05:30:00,17h 20m,DOH,8h 24m,DFW,,,LAS,18:54:00,04-08
Multiple,45:40:00,2,1636.0,DAC,10:50:00,18h 25m,DOH,3h 35m,LHR,,,LAS,19:30:00,04-08
Multiple,45:40:00,2,1636.0,DAC,10:50:00,19h 20m,DOH,2h 40m,LHR,,,LAS,19:30:00,04-08
Turkish,48:24:00,2,1643.0,DAC,06:35:00,20h 0m,IST,4h 27m,LAX,,,LAS,17:59:00,04-08
Turkish,48:24:00,2,1649.0,DAC,06:35:00,1h 0m,IST,23h 47m,LAX,,,LAS,17:59:00,04-08
British,45:40:00,2,1656.0,DAC,10:50:00,11h 35m,DOH,10h 25m,LHR,,,LAS,19:30:00,04-08
British,45:40:00,2,1656.0,DAC,10:50:00,1h 35m,DOH,20h 25m,LHR,,,LAS,19:30:00,04-08
British,45:40:00,2,1660.0,DAC,10:50:00,18h 25m,DOH,3h 35m,LHR,,,LAS,19:30:00,04-08
British,45:40:00,2,1660.0,DAC,10:50:00,19h 20m,DOH,2h 40m,LHR,,,LAS,19:30:00,04-08
British,45:40:00,2,1660.0,DAC,10:50:00,12h 10m,DOH,9h 50m,LHR,,,LAS,19:30:00,04-08
British,45:40:00,2,1673.0,DAC,10:50:00,11h 35m,DOH,10h 30m,LGW,,,LAS,19:30:00,04-08
British,45:40:00,2,1677.0,DAC,10:50:00,12h 5m,DOH,10h 5m,LGW,,,LAS,19:30:00,04-08
Multiple,45:21:00,2,1685.0,DAC,06:35:00,18h 25m,IST,3h 0m,ORD,,,LAS,14:56:00,04-08
American,44:27:00,2,1714.0,DAC,05:05:00,17h 50m,DOH,1h 36m,DFW,,,LAS,12:32:00,04-08
Multiple,49:43:00,2,1746.0,DAC,19:30:00,10h 25m,DXB,16h 45m,LAX,,,LAS,08:13:00,04-09
Multiple,56:28:00,2,1746.0,DAC,19:30:00,10h 25m,DXB,23h 30m,LAX,,,LAS,14:58:00,04-09
Turkish,52:27:00,2,1747.0,DAC,06:35:00,18h 25m,IST,10h 3m,ORD,,,LAS,22:02:00,04-08
Qatar,38:42:00,2,1786.0,DAC,10:50:00,12h 0m,DOH,2h 1m,DFW,,,LAS,12:32:00,04-08
Qatar,40:23:00,2,1786.0,DAC,10:50:00,12h 0m,DOH,3h 41m,DFW,,,LAS,14:13:00,04-08
Qatar,45:4:00,2,1790.0,DAC,10:50:00,18h 20m,DOH,1h 44m,DFW,,,LAS,18:54:00,04-08
British,36:15:00,2,1799.0,DAC,20:15:00,2h 10m,DOH,10h 25m,LHR,,,LAS,19:30:00,04-08
British,36:15:00,2,1799.0,DAC,20:15:00,9h 55m,DOH,2h 40m,LHR,,,LAS,19:30:00,04-08
British,36:15:00,2,1799.0,DAC,20:15:00,2h 45m,DOH,9h 50m,LHR,,,LAS,19:30:00,04-08
Multiple,39:4:00,2,1807.0,DAC,06:35:00,6h 20m,IST,7h 25m,EWR,,,LAS,08:39:00,04-08
Multiple,41:27:00,2,1807.0,DAC,06:35:00,6h 20m,IST,9h 35m,EWR,,,LAS,11:02:00,04-08
Turkish,27:14:00,2,1807.0,DAC,06:35:00,1h 0m,IST,2h 20m,SFO,,,LAS,20:49:00,
Turkish,48:29:00,2,1807.0,DAC,06:35:00,20h 10m,IST,4h 32m,SFO,,,LAS,18:04:00,04-08
Turkish,48:29:00,2,1816.0,DAC,06:35:00,1h 0m,IST,23h 32m,SFO,,,LAS,18:04:00,04-08
Multiple,44:28:00,2,1832.0,DAC,06:35:00,6h 20m,IST,12h 45m,EWR,,,LAS,14:03:00,04-08
American,46:8:00,2,1874.0,DAC,05:05:00,17h 50m,DOH,3h 16m,DFW,,,LAS,14:13:00,04-08
American,47:53:00,2,1874.0,DAC,05:05:00,17h 50m,DOH,4h 59m,DFW,,,LAS,15:58:00,04-08
Multiple,50:5:00,2,1890.0,DAC,19:30:00,10h 40m,DXB,17h 0m,SFO,,,LAS,08:35:00,04-09
Multiple,28:55:00,2,1919.0,DAC,03:35:00,2h 35m,DOH,2h 40m,LHR,,,LAS,19:30:00,
Multiple,35:34:00,2,1922.0,DAC,19:30:00,10h 40m,DXB,2h 22m,SFO,,,LAS,18:04:00,04-08
Multiple,41:14:00,2,1922.0,DAC,19:30:00,10h 40m,DXB,8h 5m,SFO,,,LAS,23:44:00,04-08
Multiple,29:31:00,2,1932.0,DAC,01:40:00,4h 40m,DXB,2h 31m,SFO,,,LAS,18:11:00,
British,28:55:00,2,1942.0,DAC,03:35:00,2h 35m,DOH,2h 40m,LHR,,,LAS,19:30:00,
British,36:15:00,2,1942.0,DAC,20:15:00,9h 0m,DOH,3h 35m,LHR,,,LAS,19:30:00,04-08
Multiple,34:46:00,2,2002.0,DAC,02:10:00,14h 25m,HKG,2h 15m,SFO,,,LAS,23:56:00,
Multiple,43:25:00,2,2002.0,DAC,02:10:00,14h 25m,HKG,10h 55m,SFO,,,LAS,08:35:00,04-08
Qatar,43:45:00,2,2010.0,DAC,10:50:00,18h 25m,DOH,2h 35m,SEA,,,LAS,17:35:00,04-08
Qatar,49:5:00,2,2010.0,DAC,05:30:00,23h 45m,DOH,2h 35m,SEA,,,LAS,17:35:00,04-08
